"continent","location","date","population","new_vaccinations"
"South America","Uruguay","12/4/20","3422796",NULL
"South America","Uruguay","12/4/21","3422796","156"
"South America","Uruguay","12/4/22","3422796",NULL
"South America","Uruguay","12/4/23","3422796",NULL
"South America","Uruguay","12/5/20","3422796",NULL
"South America","Uruguay","12/5/21","3422796","21"
"South America","Uruguay","12/5/22","3422796",NULL
"South America","Uruguay","12/5/23","3422796",NULL
"South America","Uruguay","12/6/20","3422796",NULL
"South America","Uruguay","12/6/21","3422796","2077"
"South America","Uruguay","12/6/22","3422796","581"
"South America","Uruguay","12/6/23","3422796",NULL
"South America","Uruguay","12/7/20","3422796",NULL
"South America","Uruguay","12/7/21","3422796","3507"
"South America","Uruguay","12/7/22","3422796","205"
"South America","Uruguay","12/7/23","3422796",NULL
"South America","Uruguay","12/8/20","3422796",NULL
"South America","Uruguay","12/8/21","3422796","6235"
"South America","Uruguay","12/8/22","3422796","428"
"South America","Uruguay","12/8/23","3422796",NULL
"South America","Uruguay","12/9/20","3422796",NULL
"South America","Uruguay","12/9/21","3422796","7145"
"South America","Uruguay","12/9/22","3422796","302"
"South America","Uruguay","12/9/23","3422796",NULL
"South America","Uruguay","2/1/20","3422796",NULL
"South America","Uruguay","2/1/21","3422796",NULL
"South America","Uruguay","2/1/22","3422796","10920"
"South America","Uruguay","2/1/23","3422796",NULL
"South America","Uruguay","2/1/24","3422796",NULL
"South America","Uruguay","2/10/20","3422796",NULL
"South America","Uruguay","2/10/21","3422796",NULL
"South America","Uruguay","2/10/22","3422796","10171"
"South America","Uruguay","2/10/23","3422796",NULL
"South America","Uruguay","2/10/24","3422796",NULL
"South America","Uruguay","2/11/20","3422796",NULL
"South America","Uruguay","2/11/21","3422796",NULL
"South America","Uruguay","2/11/22","3422796","8024"
"South America","Uruguay","2/11/23","3422796",NULL
"South America","Uruguay","2/11/24","3422796",NULL
"South America","Uruguay","2/12/20","3422796",NULL
"South America","Uruguay","2/12/21","3422796",NULL
"South America","Uruguay","2/12/22","3422796","423"
"South America","Uruguay","2/12/23","3422796",NULL
"South America","Uruguay","2/12/24","3422796",NULL
"South America","Uruguay","2/13/20","3422796",NULL
"South America","Uruguay","2/13/21","3422796",NULL
"South America","Uruguay","2/13/22","3422796","8"
"South America","Uruguay","2/13/23","3422796",NULL
"South America","Uruguay","2/13/24","3422796",NULL
"South America","Uruguay","2/14/20","3422796",NULL
"South America","Uruguay","2/14/21","3422796",NULL
"South America","Uruguay","2/14/22","3422796","12169"
"South America","Uruguay","2/14/23","3422796",NULL
"South America","Uruguay","2/14/24","3422796",NULL
"South America","Uruguay","2/15/20","3422796",NULL
"South America","Uruguay","2/15/21","3422796",NULL
"South America","Uruguay","2/15/22","3422796","3414"
"South America","Uruguay","2/15/23","3422796",NULL
"South America","Uruguay","2/15/24","3422796",NULL
"South America","Uruguay","2/16/20","3422796",NULL
"South America","Uruguay","2/16/21","3422796",NULL
"South America","Uruguay","2/16/22","3422796","4897"
"South America","Uruguay","2/16/23","3422796",NULL
"South America","Uruguay","2/16/24","3422796",NULL
"South America","Uruguay","2/17/20","3422796",NULL
"South America","Uruguay","2/17/21","3422796",NULL
"South America","Uruguay","2/17/22","3422796","4217"
"South America","Uruguay","2/17/23","3422796",NULL
"South America","Uruguay","2/17/24","3422796",NULL
"South America","Uruguay","2/18/20","3422796",NULL
"South America","Uruguay","2/18/21","3422796",NULL
"South America","Uruguay","2/18/22","3422796","5817"
"South America","Uruguay","2/18/23","3422796",NULL
"South America","Uruguay","2/18/24","3422796",NULL
"South America","Uruguay","2/19/20","3422796",NULL
"South America","Uruguay","2/19/21","3422796",NULL
"South America","Uruguay","2/19/22","3422796","142"
"South America","Uruguay","2/19/23","3422796",NULL
"South America","Uruguay","2/19/24","3422796",NULL
"South America","Uruguay","2/2/20","3422796",NULL
"South America","Uruguay","2/2/21","3422796",NULL
"South America","Uruguay","2/2/22","3422796","12417"
"South America","Uruguay","2/2/23","3422796",NULL
"South America","Uruguay","2/2/24","3422796",NULL
"South America","Uruguay","2/20/20","3422796",NULL
"South America","Uruguay","2/20/21","3422796",NULL
"South America","Uruguay","2/20/22","3422796","16"
"South America","Uruguay","2/20/23","3422796",NULL
"South America","Uruguay","2/20/24","3422796",NULL
"South America","Uruguay","2/21/20","3422796",NULL
"South America","Uruguay","2/21/21","3422796",NULL
"South America","Uruguay","2/21/22","3422796","11710"
"South America","Uruguay","2/21/23","3422796",NULL
"South America","Uruguay","2/21/24","3422796",NULL
"South America","Uruguay","2/22/20","3422796",NULL
"South America","Uruguay","2/22/21","3422796",NULL
"South America","Uruguay","2/22/22","3422796","4258"
"South America","Uruguay","2/22/23","3422796",NULL
"South America","Uruguay","2/22/24","3422796",NULL
"South America","Uruguay","2/23/20","3422796",NULL
"South America","Uruguay","2/23/21","3422796",NULL
"South America","Uruguay","2/23/22","3422796","10787"
"South America","Uruguay","2/23/23","3422796",NULL
"South America","Uruguay","2/23/24","3422796",NULL
"South America","Uruguay","2/24/20","3422796",NULL
"South America","Uruguay","2/24/21","3422796",NULL
"South America","Uruguay","2/24/22","3422796","16205"
"South America","Uruguay","2/24/23","3422796",NULL
"South America","Uruguay","2/24/24","3422796",NULL
"South America","Uruguay","2/25/20","3422796",NULL
"South America","Uruguay","2/25/21","3422796",NULL
"South America","Uruguay","2/25/22","3422796","12131"
"South America","Uruguay","2/25/23","3422796",NULL
"South America","Uruguay","2/25/24","3422796",NULL
"South America","Uruguay","2/26/20","3422796",NULL
"South America","Uruguay","2/26/21","3422796",NULL
"South America","Uruguay","2/26/22","3422796","1297"
"South America","Uruguay","2/26/23","3422796",NULL
"South America","Uruguay","2/26/24","3422796",NULL
"South America","Uruguay","2/27/20","3422796",NULL
"South America","Uruguay","2/27/21","3422796",NULL
"South America","Uruguay","2/27/22","3422796","3"
"South America","Uruguay","2/27/23","3422796",NULL
"South America","Uruguay","2/27/24","3422796",NULL
"South America","Uruguay","2/28/20","3422796",NULL
"South America","Uruguay","2/28/21","3422796","22"
"South America","Uruguay","2/28/22","3422796","3839"
"South America","Uruguay","2/28/23","3422796",NULL
"South America","Uruguay","2/28/24","3422796",NULL
"South America","Uruguay","2/29/20","3422796",NULL
"South America","Uruguay","2/29/24","3422796",NULL
"South America","Uruguay","2/3/20","3422796",NULL
"South America","Uruguay","2/3/21","3422796",NULL
"South America","Uruguay","2/3/22","3422796","15974"
"South America","Uruguay","2/3/23","3422796",NULL
"South America","Uruguay","2/3/24","3422796",NULL
"South America","Uruguay","2/4/20","3422796",NULL
"South America","Uruguay","2/4/21","3422796",NULL
"South America","Uruguay","2/4/22","3422796","19628"
"South America","Uruguay","2/4/23","3422796",NULL
"South America","Uruguay","2/4/24","3422796",NULL
"South America","Uruguay","2/5/20","3422796",NULL
"South America","Uruguay","2/5/21","3422796",NULL
"South America","Uruguay","2/5/22","3422796","13"
"South America","Uruguay","2/5/23","3422796",NULL
"South America","Uruguay","2/5/24","3422796",NULL
"South America","Uruguay","2/6/20","3422796",NULL
"South America","Uruguay","2/6/21","3422796",NULL
"South America","Uruguay","2/6/22","3422796","5"
"South America","Uruguay","2/6/23","3422796",NULL
"South America","Uruguay","2/6/24","3422796",NULL
"South America","Uruguay","2/7/20","3422796",NULL
"South America","Uruguay","2/7/21","3422796",NULL
"South America","Uruguay","2/7/22","3422796","20540"
"South America","Uruguay","2/7/23","3422796",NULL
"South America","Uruguay","2/7/24","3422796",NULL
"South America","Uruguay","2/8/20","3422796",NULL
"South America","Uruguay","2/8/21","3422796",NULL
"South America","Uruguay","2/8/22","3422796","5267"
"South America","Uruguay","2/8/23","3422796",NULL
"South America","Uruguay","2/8/24","3422796",NULL
"South America","Uruguay","2/9/20","3422796",NULL
"South America","Uruguay","2/9/21","3422796",NULL
"South America","Uruguay","2/9/22","3422796","8074"
"South America","Uruguay","2/9/23","3422796",NULL
"South America","Uruguay","2/9/24","3422796",NULL
"South America","Uruguay","3/1/20","3422796",NULL
"South America","Uruguay","3/1/21","3422796","18076"
"South America","Uruguay","3/1/22","3422796","6294"
"South America","Uruguay","3/1/23","3422796",NULL
"South America","Uruguay","3/1/24","3422796",NULL
"South America","Uruguay","3/10/20","3422796",NULL
"South America","Uruguay","3/10/21","3422796","25239"
"South America","Uruguay","3/10/22","3422796","27993"
"South America","Uruguay","3/10/23","3422796",NULL
"South America","Uruguay","3/10/24","3422796",NULL
"South America","Uruguay","3/11/20","3422796",NULL
"South America","Uruguay","3/11/21","3422796","22476"
"South America","Uruguay","3/11/22","3422796","30845"
"South America","Uruguay","3/11/23","3422796",NULL
"South America","Uruguay","3/11/24","3422796",NULL
"South America","Uruguay","3/12/20","3422796",NULL
"South America","Uruguay","3/12/21","3422796","22796"
"South America","Uruguay","3/12/22","3422796","272"
"South America","Uruguay","3/12/23","3422796",NULL
"South America","Uruguay","3/12/24","3422796",NULL
"South America","Uruguay","3/13/20","3422796",NULL
"South America","Uruguay","3/13/21","3422796","10456"
"South America","Uruguay","3/13/22","3422796","7"
"South America","Uruguay","3/13/23","3422796",NULL
"South America","Uruguay","3/13/24","3422796",NULL
"South America","Uruguay","3/14/20","3422796",NULL
"South America","Uruguay","3/14/21","3422796","35"
"South America","Uruguay","3/14/22","3422796","29441"
"South America","Uruguay","3/14/23","3422796",NULL
"South America","Uruguay","3/14/24","3422796",NULL
"South America","Uruguay","3/15/20","3422796",NULL
"South America","Uruguay","3/15/21","3422796","11360"
"South America","Uruguay","3/15/22","3422796","20107"
"South America","Uruguay","3/15/23","3422796",NULL
"South America","Uruguay","3/15/24","3422796",NULL
"South America","Uruguay","3/16/20","3422796",NULL
"South America","Uruguay","3/16/21","3422796","6729"
"South America","Uruguay","3/16/22","3422796","16456"
"South America","Uruguay","3/16/23","3422796",NULL
"South America","Uruguay","3/16/24","3422796",NULL
"South America","Uruguay","3/17/20","3422796",NULL
"South America","Uruguay","3/17/21","3422796","7968"
"South America","Uruguay","3/17/22","3422796","16887"
"South America","Uruguay","3/17/23","3422796",NULL
"South America","Uruguay","3/17/24","3422796",NULL
"South America","Uruguay","3/18/20","3422796",NULL
"South America","Uruguay","3/18/21","3422796","36610"
"South America","Uruguay","3/18/22","3422796","10717"
"South America","Uruguay","3/18/23","3422796",NULL
"South America","Uruguay","3/18/24","3422796",NULL
"South America","Uruguay","3/19/20","3422796",NULL
"South America","Uruguay","3/19/21","3422796","36404"
"South America","Uruguay","3/19/22","3422796","540"
"South America","Uruguay","3/19/23","3422796",NULL
"South America","Uruguay","3/19/24","3422796",NULL
"South America","Uruguay","3/2/20","3422796",NULL
"South America","Uruguay","3/2/21","3422796","14787"
"South America","Uruguay","3/2/22","3422796","12289"
"South America","Uruguay","3/2/23","3422796",NULL
"South America","Uruguay","3/2/24","3422796",NULL
"South America","Uruguay","3/20/20","3422796",NULL
"South America","Uruguay","3/20/21","3422796","12558"
"South America","Uruguay","3/20/22","3422796","24"
"South America","Uruguay","3/20/23","3422796",NULL
"South America","Uruguay","3/20/24","3422796",NULL
"South America","Uruguay","3/21/20","3422796",NULL
"South America","Uruguay","3/21/21","3422796","51"
"South America","Uruguay","3/21/22","3422796","24381"
"South America","Uruguay","3/21/23","3422796",NULL
"South America","Uruguay","3/21/24","3422796",NULL
"South America","Uruguay","3/22/20","3422796",NULL
"South America","Uruguay","3/22/21","3422796","38819"
"South America","Uruguay","3/22/22","3422796","12879"
"South America","Uruguay","3/22/23","3422796",NULL
"South America","Uruguay","3/22/24","3422796",NULL
"South America","Uruguay","3/23/20","3422796",NULL
"South America","Uruguay","3/23/21","3422796","36529"
"South America","Uruguay","3/23/22","3422796","13280"
"South America","Uruguay","3/23/23","3422796",NULL
"South America","Uruguay","3/23/24","3422796",NULL
"South America","Uruguay","3/24/20","3422796",NULL
"South America","Uruguay","3/24/21","3422796","35487"
"South America","Uruguay","3/24/22","3422796","15342"
"South America","Uruguay","3/24/23","3422796",NULL
"South America","Uruguay","3/24/24","3422796",NULL
"South America","Uruguay","3/25/20","3422796",NULL
"South America","Uruguay","3/25/21","3422796","43582"
"South America","Uruguay","3/25/22","3422796","17715"
"South America","Uruguay","3/25/23","3422796",NULL
"South America","Uruguay","3/25/24","3422796",NULL
"South America","Uruguay","3/26/20","3422796",NULL
"South America","Uruguay","3/26/21","3422796","41427"
"South America","Uruguay","3/26/22","3422796","334"
"South America","Uruguay","3/26/23","3422796",NULL
"South America","Uruguay","3/26/24","3422796",NULL
"South America","Uruguay","3/27/20","3422796",NULL
"South America","Uruguay","3/27/21","3422796","13296"
"South America","Uruguay","3/27/22","3422796","5"
"South America","Uruguay","3/27/23","3422796",NULL
"South America","Uruguay","3/27/24","3422796",NULL
"South America","Uruguay","3/28/20","3422796",NULL
"South America","Uruguay","3/28/21","3422796","38"
"South America","Uruguay","3/28/22","3422796","13825"
"South America","Uruguay","3/28/23","3422796",NULL
"South America","Uruguay","3/28/24","3422796",NULL
"South America","Uruguay","3/29/20","3422796",NULL
"South America","Uruguay","3/29/21","3422796","54351"
"South America","Uruguay","3/29/22","3422796","10841"
"South America","Uruguay","3/29/23","3422796",NULL
"South America","Uruguay","3/29/24","3422796",NULL
"South America","Uruguay","3/3/20","3422796",NULL
"South America","Uruguay","3/3/21","3422796","21353"
"South America","Uruguay","3/3/22","3422796","11032"
"South America","Uruguay","3/3/23","3422796",NULL
"South America","Uruguay","3/3/24","3422796",NULL
"South America","Uruguay","3/30/20","3422796",NULL
"South America","Uruguay","3/30/21","3422796","52306"
"South America","Uruguay","3/30/22","3422796","11238"
"South America","Uruguay","3/30/23","3422796",NULL
"South America","Uruguay","3/30/24","3422796",NULL
"South America","Uruguay","3/31/20","3422796",NULL
"South America","Uruguay","3/31/21","3422796","58060"
"South America","Uruguay","3/31/22","3422796","7311"
"South America","Uruguay","3/31/23","3422796",NULL
"South America","Uruguay","3/31/24","3422796",NULL
"South America","Uruguay","3/4/20","3422796",NULL
"South America","Uruguay","3/4/21","3422796","9032"
"South America","Uruguay","3/4/22","3422796","14316"
"South America","Uruguay","3/4/23","3422796",NULL
"South America","Uruguay","3/4/24","3422796",NULL
"South America","Uruguay","3/5/20","3422796",NULL
"South America","Uruguay","3/5/21","3422796","9245"
"South America","Uruguay","3/5/22","3422796","50"
"South America","Uruguay","3/5/23","3422796",NULL
"South America","Uruguay","3/5/24","3422796",NULL
"South America","Uruguay","3/6/20","3422796",NULL
"South America","Uruguay","3/6/21","3422796","34"
"South America","Uruguay","3/6/22","3422796","2"
"South America","Uruguay","3/6/23","3422796",NULL
"South America","Uruguay","3/6/24","3422796",NULL
"South America","Uruguay","3/7/20","3422796",NULL
"South America","Uruguay","3/7/21","3422796","26"
"South America","Uruguay","3/7/22","3422796","33152"
"South America","Uruguay","3/7/23","3422796",NULL
"South America","Uruguay","3/7/24","3422796",NULL
"South America","Uruguay","3/8/20","3422796",NULL
"South America","Uruguay","3/8/21","3422796","28197"
"South America","Uruguay","3/8/22","3422796","27427"
"South America","Uruguay","3/8/23","3422796",NULL
"South America","Uruguay","3/8/24","3422796",NULL
"South America","Uruguay","3/9/20","3422796",NULL
"South America","Uruguay","3/9/21","3422796","21889"
"South America","Uruguay","3/9/22","3422796","28573"
"South America","Uruguay","3/9/23","3422796",NULL
"South America","Uruguay","3/9/24","3422796",NULL
"South America","Uruguay","4/1/20","3422796",NULL
"South America","Uruguay","4/1/21","3422796","48140"
"South America","Uruguay","4/1/22","3422796","22177"
"South America","Uruguay","4/1/23","3422796",NULL
"South America","Uruguay","4/1/24","3422796",NULL
"South America","Uruguay","4/10/20","3422796",NULL
"South America","Uruguay","4/10/21","3422796","27148"
"South America","Uruguay","4/10/22","3422796","3"
"South America","Uruguay","4/10/23","3422796",NULL
"South America","Uruguay","4/10/24","3422796",NULL
"South America","Uruguay","4/11/20","3422796",NULL
"South America","Uruguay","4/11/21","3422796","411"
"South America","Uruguay","4/11/22","3422796","530"
"South America","Uruguay","4/11/23","3422796",NULL
"South America","Uruguay","4/11/24","3422796",NULL
"South America","Uruguay","4/12/20","3422796",NULL
"South America","Uruguay","4/12/21","3422796","53337"
"South America","Uruguay","4/12/22","3422796","751"
"South America","Uruguay","4/12/23","3422796",NULL
"South America","Uruguay","4/12/24","3422796",NULL
"South America","Uruguay","4/13/20","3422796",NULL
"South America","Uruguay","4/13/21","3422796","57377"
"South America","Uruguay","4/13/22","3422796","1006"
"South America","Uruguay","4/13/23","3422796",NULL
"South America","Uruguay","4/13/24","3422796",NULL
"South America","Uruguay","4/14/20","3422796",NULL
"South America","Uruguay","4/14/21","3422796","57837"
"South America","Uruguay","4/14/22","3422796","8"
"South America","Uruguay","4/14/23","3422796",NULL
"South America","Uruguay","4/14/24","3422796",NULL
"South America","Uruguay","4/15/20","3422796",NULL
"South America","Uruguay","4/15/21","3422796","63834"
"South America","Uruguay","4/15/22","3422796","2"
"South America","Uruguay","4/15/23","3422796",NULL
"South America","Uruguay","4/15/24","3422796",NULL
"South America","Uruguay","4/16/20","3422796",NULL
"South America","Uruguay","4/16/21","3422796","62979"
"South America","Uruguay","4/16/22","3422796","4"
"South America","Uruguay","4/16/23","3422796",NULL
"South America","Uruguay","4/16/24","3422796",NULL
"South America","Uruguay","4/17/20","3422796",NULL
"South America","Uruguay","4/17/21","3422796","35300"
"South America","Uruguay","4/17/22","3422796","3"
"South America","Uruguay","4/17/23","3422796",NULL
"South America","Uruguay","4/17/24","3422796",NULL
"South America","Uruguay","4/18/20","3422796",NULL
"South America","Uruguay","4/18/21","3422796","16132"
"South America","Uruguay","4/18/22","3422796","72"
"South America","Uruguay","4/18/23","3422796",NULL
"South America","Uruguay","4/18/24","3422796",NULL
"South America","Uruguay","4/19/20","3422796",NULL
"South America","Uruguay","4/19/21","3422796","39008"
"South America","Uruguay","4/19/22","3422796","8393"
"South America","Uruguay","4/19/23","3422796",NULL
"South America","Uruguay","4/19/24","3422796",NULL
"South America","Uruguay","4/2/20","3422796",NULL
"South America","Uruguay","4/2/21","3422796","49211"
"South America","Uruguay","4/2/22","3422796","8"
"South America","Uruguay","4/2/23","3422796",NULL
"South America","Uruguay","4/2/24","3422796",NULL
"South America","Uruguay","4/20/20","3422796",NULL
"South America","Uruguay","4/20/21","3422796","45978"
"South America","Uruguay","4/20/22","3422796","8272"
"South America","Uruguay","4/20/23","3422796",NULL
"South America","Uruguay","4/20/24","3422796",NULL
"South America","Uruguay","4/21/20","3422796",NULL
"South America","Uruguay","4/21/21","3422796","46849"
"South America","Uruguay","4/21/22","3422796","7670"
"South America","Uruguay","4/21/23","3422796",NULL
"South America","Uruguay","4/21/24","3422796",NULL
"South America","Uruguay","4/22/20","3422796",NULL
"South America","Uruguay","4/22/21","3422796","51480"
"South America","Uruguay","4/22/22","3422796","14122"
"South America","Uruguay","4/22/23","3422796",NULL
"South America","Uruguay","4/22/24","3422796",NULL
"South America","Uruguay","4/23/20","3422796",NULL
"South America","Uruguay","4/23/21","3422796","51373"
"South America","Uruguay","4/23/22","3422796","119"
"South America","Uruguay","4/23/23","3422796",NULL
"South America","Uruguay","4/23/24","3422796",NULL
"South America","Uruguay","4/24/20","3422796",NULL
"South America","Uruguay","4/24/21","3422796","22404"
"South America","Uruguay","4/24/22","3422796","2"
"South America","Uruguay","4/24/23","3422796",NULL
"South America","Uruguay","4/24/24","3422796",NULL
"South America","Uruguay","4/25/20","3422796",NULL
"South America","Uruguay","4/25/21","3422796","562"
"South America","Uruguay","4/25/22","3422796","5156"
"South America","Uruguay","4/25/23","3422796",NULL
"South America","Uruguay","4/25/24","3422796",NULL
"South America","Uruguay","4/26/20","3422796",NULL
"South America","Uruguay","4/26/21","3422796","45393"
"South America","Uruguay","4/26/22","3422796","2189"
"South America","Uruguay","4/26/23","3422796",NULL
"South America","Uruguay","4/26/24","3422796",NULL
"South America","Uruguay","4/27/20","3422796",NULL
"South America","Uruguay","4/27/21","3422796","45208"
"South America","Uruguay","4/27/22","3422796","2816"
"South America","Uruguay","4/27/23","3422796",NULL
"South America","Uruguay","4/27/24","3422796",NULL
"South America","Uruguay","4/28/20","3422796",NULL
"South America","Uruguay","4/28/21","3422796","44462"
"South America","Uruguay","4/28/22","3422796","4050"
"South America","Uruguay","4/28/23","3422796",NULL
"South America","Uruguay","4/28/24","3422796",NULL
"South America","Uruguay","4/29/20","3422796",NULL
"South America","Uruguay","4/29/21","3422796","46356"
"South America","Uruguay","4/29/22","3422796","8349"
"South America","Uruguay","4/29/23","3422796",NULL
"South America","Uruguay","4/29/24","3422796",NULL
"South America","Uruguay","4/3/20","3422796",NULL
"South America","Uruguay","4/3/21","3422796","12412"
"South America","Uruguay","4/3/22","3422796","12"
"South America","Uruguay","4/3/23","3422796",NULL
"South America","Uruguay","4/3/24","3422796",NULL
"South America","Uruguay","4/30/20","3422796",NULL
"South America","Uruguay","4/30/21","3422796","47972"
"South America","Uruguay","4/30/22","3422796","5"
"South America","Uruguay","4/30/23","3422796",NULL
"South America","Uruguay","4/30/24","3422796",NULL
"South America","Uruguay","4/4/20","3422796",NULL
"South America","Uruguay","4/4/21","3422796","51"
"South America","Uruguay","4/4/22","3422796","9199"
"South America","Uruguay","4/4/23","3422796",NULL
"South America","Uruguay","4/4/24","3422796",NULL
"South America","Uruguay","4/5/20","3422796",NULL
"South America","Uruguay","4/5/21","3422796","38474"
"South America","Uruguay","4/5/22","3422796","5517"
"South America","Uruguay","4/5/23","3422796",NULL
"South America","Uruguay","4/5/24","3422796",NULL
"South America","Uruguay","4/6/20","3422796",NULL
"South America","Uruguay","4/6/21","3422796","44268"
"South America","Uruguay","4/6/22","3422796","3028"
"South America","Uruguay","4/6/23","3422796",NULL
"South America","Uruguay","4/6/24","3422796",NULL
"South America","Uruguay","4/7/20","3422796",NULL
"South America","Uruguay","4/7/21","3422796","46302"
"South America","Uruguay","4/7/22","3422796","3229"
"South America","Uruguay","4/7/23","3422796",NULL
"South America","Uruguay","4/7/24","3422796",NULL
"South America","Uruguay","4/8/20","3422796",NULL
"South America","Uruguay","4/8/21","3422796","48916"
"South America","Uruguay","4/8/22","3422796","18917"
"South America","Uruguay","4/8/23","3422796",NULL
"South America","Uruguay","4/8/24","3422796",NULL
"South America","Uruguay","4/9/20","3422796",NULL
"South America","Uruguay","4/9/21","3422796","39922"
"South America","Uruguay","4/9/22","3422796","15"
"South America","Uruguay","4/9/23","3422796",NULL
"South America","Uruguay","4/9/24","3422796",NULL
"South America","Uruguay","5/1/20","3422796",NULL
"South America","Uruguay","5/1/21","3422796","240"
"South America","Uruguay","5/1/22","3422796","3"
"South America","Uruguay","5/1/23","3422796",NULL
"South America","Uruguay","5/1/24","3422796",NULL
"South America","Uruguay","5/10/20","3422796",NULL
"South America","Uruguay","5/10/21","3422796","44485"
"South America","Uruguay","5/10/22","3422796","11686"
"South America","Uruguay","5/10/23","3422796",NULL
"South America","Uruguay","5/10/24","3422796",NULL
"South America","Uruguay","5/11/20","3422796",NULL
"South America","Uruguay","5/11/21","3422796","43301"
"South America","Uruguay","5/11/22","3422796","13538"
"South America","Uruguay","5/11/23","3422796",NULL
"South America","Uruguay","5/11/24","3422796",NULL
"South America","Uruguay","5/12/20","3422796",NULL
"South America","Uruguay","5/12/21","3422796","44800"
"South America","Uruguay","5/12/22","3422796","6164"
"South America","Uruguay","5/12/23","3422796",NULL
"South America","Uruguay","5/12/24","3422796",NULL
"South America","Uruguay","5/13/20","3422796",NULL
"South America","Uruguay","5/13/21","3422796","62769"
"South America","Uruguay","5/13/22","3422796","20700"
"South America","Uruguay","5/13/23","3422796",NULL
"South America","Uruguay","5/13/24","3422796",NULL
"South America","Uruguay","5/14/20","3422796",NULL
"South America","Uruguay","5/14/21","3422796","60655"
"South America","Uruguay","5/14/22","3422796","298"
"South America","Uruguay","5/14/23","3422796",NULL
"South America","Uruguay","5/14/24","3422796",NULL
"South America","Uruguay","5/15/20","3422796",NULL
"South America","Uruguay","5/15/21","3422796","21524"
"South America","Uruguay","5/15/22","3422796","9"
"South America","Uruguay","5/15/23","3422796",NULL
"South America","Uruguay","5/15/24","3422796",NULL
"South America","Uruguay","5/16/20","3422796",NULL
"South America","Uruguay","5/16/21","3422796","809"
"South America","Uruguay","5/16/22","3422796","22"
"South America","Uruguay","5/16/23","3422796",NULL
"South America","Uruguay","5/16/24","3422796",NULL
"South America","Uruguay","5/17/20","3422796",NULL
"South America","Uruguay","5/17/21","3422796","53524"
"South America","Uruguay","5/17/22","3422796","3736"
"South America","Uruguay","5/17/23","3422796",NULL
"South America","Uruguay","5/17/24","3422796",NULL
"South America","Uruguay","5/18/20","3422796",NULL
"South America","Uruguay","5/18/21","3422796","52043"
"South America","Uruguay","5/18/22","3422796","11888"
"South America","Uruguay","5/18/23","3422796",NULL
"South America","Uruguay","5/18/24","3422796",NULL
"South America","Uruguay","5/19/20","3422796",NULL
"South America","Uruguay","5/19/21","3422796","44158"
"South America","Uruguay","5/19/22","3422796","9821"
"South America","Uruguay","5/19/23","3422796",NULL
"South America","Uruguay","5/19/24","3422796",NULL
"South America","Uruguay","5/2/20","3422796",NULL
"South America","Uruguay","5/2/21","3422796","282"
"South America","Uruguay","5/2/22","3422796","4964"
"South America","Uruguay","5/2/23","3422796",NULL
"South America","Uruguay","5/2/24","3422796",NULL
"South America","Uruguay","5/20/20","3422796",NULL
"South America","Uruguay","5/20/21","3422796","48041"
"South America","Uruguay","5/20/22","3422796","13480"
"South America","Uruguay","5/20/23","3422796",NULL
"South America","Uruguay","5/20/24","3422796",NULL
"South America","Uruguay","5/21/20","3422796",NULL
"South America","Uruguay","5/21/21","3422796","49619"
"South America","Uruguay","5/21/22","3422796","49"
"South America","Uruguay","5/21/23","3422796",NULL
"South America","Uruguay","5/21/24","3422796",NULL
"South America","Uruguay","5/22/20","3422796",NULL
"South America","Uruguay","5/22/21","3422796","14809"
"South America","Uruguay","5/22/22","3422796","7"
"South America","Uruguay","5/22/23","3422796",NULL
"South America","Uruguay","5/22/24","3422796",NULL
"South America","Uruguay","5/23/20","3422796",NULL
"South America","Uruguay","5/23/21","3422796","1592"
"South America","Uruguay","5/23/22","3422796","18415"
"South America","Uruguay","5/23/23","3422796",NULL
"South America","Uruguay","5/23/24","3422796",NULL
"South America","Uruguay","5/24/20","3422796",NULL
"South America","Uruguay","5/24/21","3422796","41824"
"South America","Uruguay","5/24/22","3422796","13750"
"South America","Uruguay","5/24/23","3422796",NULL
"South America","Uruguay","5/24/24","3422796",NULL
"South America","Uruguay","5/25/20","3422796",NULL
"South America","Uruguay","5/25/21","3422796","39099"
"South America","Uruguay","5/25/22","3422796","16442"
"South America","Uruguay","5/25/23","3422796",NULL
"South America","Uruguay","5/25/24","3422796",NULL
"South America","Uruguay","5/26/20","3422796",NULL
"South America","Uruguay","5/26/21","3422796","38584"
"South America","Uruguay","5/26/22","3422796","13373"
"South America","Uruguay","5/26/23","3422796",NULL
"South America","Uruguay","5/26/24","3422796",NULL
"South America","Uruguay","5/27/20","3422796",NULL
"South America","Uruguay","5/27/21","3422796","39656"
"South America","Uruguay","5/27/22","3422796","22998"
"South America","Uruguay","5/27/23","3422796",NULL
"South America","Uruguay","5/27/24","3422796",NULL
"South America","Uruguay","5/28/20","3422796",NULL
"South America","Uruguay","5/28/21","3422796","37302"
"South America","Uruguay","5/28/22","3422796","542"
"South America","Uruguay","5/28/23","3422796",NULL
"South America","Uruguay","5/28/24","3422796",NULL
"South America","Uruguay","5/29/20","3422796",NULL
"South America","Uruguay","5/29/21","3422796","25100"
"South America","Uruguay","5/29/22","3422796","1"
"South America","Uruguay","5/29/23","3422796",NULL
"South America","Uruguay","5/29/24","3422796",NULL
"South America","Uruguay","5/3/20","3422796",NULL
"South America","Uruguay","5/3/21","3422796","32811"
"South America","Uruguay","5/3/22","3422796","3065"
