"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"North America","Dominican Republic","2021-09-11","11228821","10865","13285453","118.31565397649496"
"North America","Dominican Republic","2021-12-14","11228821","10949","2621039","23.342067702388345"
"North America","Dominican Republic","2021-10-30","11228821","11222","1855426","16.52378286197634"
"North America","Dominican Republic","2021-10-02","11228821","11421","1297904","11.558684567150905"
"North America","Dominican Republic","2022-03-19","11228821","11496","3416512","30.426275385456762"
"North America","Dominican Republic","2021-12-17","11228821","11768","2655283","23.647032934267987"
"North America","Dominican Republic","2022-04-05","11228821","11915","4167684","37.11595366957938"
"North America","Dominican Republic","2021-09-04","11228821","11919","13871119","123.5313930108958"
"North America","Dominican Republic","2022-03-14","11228821","11994","3375211","30.05846294993927"
"North America","Dominican Republic","2022-02-05","11228821","12001","3136486","27.93246058513178"
"North America","Dominican Republic","2021-09-18","11228821","12117","13473030","119.98614992615877"
"North America","Dominican Republic","2021-05-01","11228821","12167","4191236","37.32569964380053"
"North America","Dominican Republic","2022-02-24","11228821","12695","3043593","27.10518762388322"
"North America","Dominican Republic","2022-02-21","11228821","12980","3000915","26.72511210215213"
"North America","Dominican Republic","2021-11-26","11228821","13087","2370962","21.114968347968144"
"North America","Dominican Republic","2021-06-27","11228821","13252","8404394","74.84662904502619"
"North America","Dominican Republic","2021-05-23","11228821","13633","5365022","47.77903218868659"
"North America","Dominican Republic","2021-08-28","11228821","13704","12796860","113.96441353905276"
"North America","Dominican Republic","2021-12-08","11228821","13721","2810193","25.026607869160973"
"North America","Dominican Republic","2021-08-14","11228821","13826","12288478","109.436939105183"
"North America","Dominican Republic","2022-03-17","11228821","13884","3390295","30.192795842056793"
"North America","Dominican Republic","2022-02-18","11228821","14057","2974949","26.49386787802566"
"North America","Dominican Republic","2022-02-23","11228821","14306","3030898","26.9921303403091"
"North America","Dominican Republic","2021-12-28","11228821","14592","2701281","24.056675228859735"
"North America","Dominican Republic","2021-05-16","11228821","14715","4969609","44.25762063532761"
"North America","Dominican Republic","2022-03-18","11228821","14721","3405016","30.32389598159949"
"North America","Dominican Republic","2022-03-30","11228821","15081","3586860","31.943335814151812"
"North America","Dominican Republic","2021-12-06","11228821","15216","2777125","24.732115686945228"
"North America","Dominican Republic","2021-12-07","11228821","15242","2794600","24.887741998915114"
"North America","Dominican Republic","2021-08-21","11228821","15314","12555599","111.81582643449389"
"North America","Dominican Republic","2022-02-22","11228821","15677","3016592","26.86472604737399"
"North America","Dominican Republic","2021-11-25","11228821","15683","2357875","20.998420047839396"
"North America","Dominican Republic","2021-12-29","11228821","15708","2719209","24.216335802307295"
"North America","Dominican Republic","2021-12-01","11228821","15714","2591878","23.08236991221073"
"North America","Dominican Republic","2021-11-24","11228821","16038","2342192","20.858752668690684"
"North America","Dominican Republic","2022-01-30","11228821","16747","468347","4.170936556919021"
"North America","Dominican Republic","2021-07-18","11228821","17198","10485722","93.38221706446296"
"North America","Dominican Republic","2021-08-07","11228821","17752","13139924","117.01962298624228"
"North America","Dominican Republic","2021-10-09","11228821","17868","2027632","18.057389996687988"
"North America","Dominican Republic","2021-11-29","11228821","18119","2398762","21.362545542403787"
"North America","Dominican Republic","2021-11-30","11228821","18306","2447870","21.79988442241621"
"North America","Dominican Republic","2022-01-03","11228821","19409","451600","4.021793561407739"
"North America","Dominican Republic","2022-02-11","11228821","19462","2850769","25.387963705183296"
"North America","Dominican Republic","2022-02-17","11228821","19960","2956943","26.333512663528968"
"North America","Dominican Republic","2021-08-12","11228821","19966","12232095","108.93481158885692"
"North America","Dominican Republic","2021-11-23","11228821","20080","2324545","20.70159458415091"
"North America","Dominican Republic","2021-12-03","11228821","20351","2739560","24.39757477655045"
"North America","Dominican Republic","2021-07-31","11228821","20403","11394240","101.47316445778233"
"North America","Dominican Republic","2021-05-08","11228821","20420","6330052","56.373255927759466"
"North America","Dominican Republic","2021-11-22","11228821","20731","2302580","20.505981883583324"
"North America","Dominican Republic","2022-01-07","11228821","20927","615959","5.485518025445415"
"North America","Dominican Republic","2022-02-10","11228821","21114","2831307","25.214641857769394"
"North America","Dominican Republic","2021-05-29","11228821","21232","5855325","52.14550129528291"
"North America","Dominican Republic","2022-03-10","11228821","21347","3300971","29.397307161633446"
"North America","Dominican Republic","2022-02-14","11228821","21527","2882808","25.673291968943136"
"North America","Dominican Republic","2022-03-23","11228821","22174","3498819","31.1592730884213"
"North America","Dominican Republic","2021-11-12","11228821","22398","2138833","19.047707680085026"
"North America","Dominican Republic","2022-01-06","11228821","22680","595032","5.299149394224024"
"North America","Dominican Republic","2021-10-04","11228821","22763","1884131","16.77941967371285"
"North America","Dominican Republic","2021-10-17","11228821","22889","1036605","9.231645958199886"
"North America","Dominican Republic","2022-01-05","11228821","23126","572352","5.097169150706026"
"North America","Dominican Republic","2022-02-09","11228821","23615","3212770","28.611819531186754"
"North America","Dominican Republic","2021-11-05","11228821","23719","2501723","22.27948063291774"
"North America","Dominican Republic","2021-11-17","11228821","23771","2234417","19.898945757528775"
"North America","Dominican Republic","2022-02-08","11228821","24151","3189155","28.401512500733606"
"North America","Dominican Republic","2022-02-07","11228821","24270","3165004","28.186432039481257"
"North America","Dominican Republic","2021-06-26","11228821","24297","8390175","74.71999954403049"
"North America","Dominican Republic","2022-01-14","11228821","24531","112790","1.0044687683595632"
"North America","Dominican Republic","2021-11-15","11228821","24617","2179767","19.41225174040979"
"North America","Dominican Republic","2022-02-15","11228821","24716","2907524","25.893404124974474"
"North America","Dominican Republic","2021-10-23","11228821","25669","1611544","14.351854037035588"
"North America","Dominican Republic","2022-01-29","11228821","25837","432191","3.848943713681071"
"North America","Dominican Republic","2021-10-29","11228821","26006","1837706","16.365974664659806"
"North America","Dominican Republic","2021-07-24","11228821","26190","10981477","97.79723979926298"
"North America","Dominican Republic","2021-10-08","11228821","26297","2008564","17.88757697713767"
"North America","Dominican Republic","2021-07-11","11228821","26351","10057275","89.56661612114041"
"North America","Dominican Republic","2021-11-04","11228821","26483","2476032","22.050685463772197"
"North America","Dominican Republic","2021-11-11","11228821","26528","2114581","18.831727747730596"
"North America","Dominican Republic","2022-01-12","11228821","26531","60227","0.5363608521322051"
"North America","Dominican Republic","2022-02-04","11228821","26551","3124485","27.825583825764078"
"North America","Dominican Republic","2022-01-11","11228821","26652","33696","0.30008493322673857"
"North America","Dominican Republic","2022-01-17","11228821","26903","154357","1.374650107967702"
"North America","Dominican Republic","2021-11-03","11228821","27132","2427412","21.61769254314411"
"North America","Dominican Republic","2021-11-16","11228821","27163","2208710","19.670008097911616"
"North America","Dominican Republic","2021-10-01","11228821","27165","654963","5.8328741726313025"
"North America","Dominican Republic","2021-08-11","11228821","27449","12208308","108.72297278583387"
"North America","Dominican Republic","2021-11-10","11228821","27628","2085924","18.576518407408933"
"North America","Dominican Republic","2021-11-01","11228821","27999","2056399","18.31357895900202"
"North America","Dominican Republic","2022-01-13","11228821","28032","88259","0.7860041584063011"
"North America","Dominican Republic","2022-02-16","11228821","28080","2935989","26.14690357963672"
"North America","Dominican Republic","2022-01-04","11228821","28122","549226","4.891216985291688"
"North America","Dominican Republic","2021-11-08","11228821","28529","2542496","22.64259088287185"
"North America","Dominican Republic","2021-10-06","11228821","28856","1948040","17.348571145626064"
"North America","Dominican Republic","2021-10-07","11228821","29039","1979793","17.631352392205734"
"North America","Dominican Republic","2021-09-29","11228821","29463","13788931","122.79945508081391"
"North America","Dominican Republic","2021-11-02","11228821","29481","2267534","20.193874316813847"
"North America","Dominican Republic","2021-10-05","11228821","29715","1916447","17.067214803762567"
"North America","Dominican Republic","2021-11-09","11228821","29784","2574148","22.924472658349437"
"North America","Dominican Republic","2021-09-27","11228821","29893","13723050","122.21274165827383"
"North America","Dominican Republic","2021-09-10","11228821","30052","13273325","118.20764619900879"
"North America","Dominican Republic","2021-09-13","11228821","30360","13323240","118.65217194218343"
"North America","Dominican Republic","2022-01-18","11228821","30374","184731","1.6451504570248292"
"North America","Dominican Republic","2021-09-30","11228821","30378","13856273","123.3991796645436"
"North America","Dominican Republic","2021-09-28","11228821","30976","13756517","122.51078719662554"
"North America","Dominican Republic","2021-05-22","11228821","31048","5350511","47.649802236583874"
"North America","Dominican Republic","2022-02-03","11228821","31340","3097934","27.589129793769086"
"North America","Dominican Republic","2021-06-13","11228821","31474","6850183","61.00536289606896"
"North America","Dominican Republic","2021-09-15","11228821","31664","13393246","119.27562118943742"
"North America","Dominican Republic","2021-09-14","11228821","32144","13358208","118.96358486790378"
"North America","Dominican Republic","2021-09-09","11228821","32225","14026571","124.91579481051483"
"North America","Dominican Republic","2021-09-23","11228821","32383","13661329","121.66307575835434"
"North America","Dominican Republic","2021-09-16","11228821","32793","13426039","119.56766431667225"
"North America","Dominican Republic","2021-09-06","11228821","32852","13911398","123.89010386753871"
"North America","Dominican Republic","2021-09-03","11228821","32927","13824486","123.11609562571174"
"North America","Dominican Republic","2021-09-22","11228821","33027","13626146","121.34974811692163"
"North America","Dominican Republic","2021-05-15","11228821","33618","4954174","44.12016185848897"
"North America","Dominican Republic","2021-04-30","11228821","34518","4154095","36.99493473090363"
"North America","Dominican Republic","2021-09-20","11228821","34797","13553777","120.70525480814058"
"North America","Dominican Republic","2021-10-28","11228821","34847","1810025","16.119457243106822"
"North America","Dominican Republic","2021-09-17","11228821","34874","13460913","119.87824011087183"
"North America","Dominican Republic","2021-09-07","11228821","35761","13950371","124.23718393943585"
"North America","Dominican Republic","2021-08-30","11228821","36034","12905987","114.93626089506637"
"North America","Dominican Republic","2021-08-20","11228821","36293","12538858","111.66673687290944"
"North America","Dominican Republic","2021-09-21","11228821","36446","13590223","121.0298302911766"
"North America","Dominican Republic","2021-08-13","11228821","36765","12272949","109.2986431968236"
"North America","Dominican Republic","2021-09-01","11228821","37376","13240150","117.9122011117641"
"North America","Dominican Republic","2021-08-27","11228821","37483","12781876","113.83097121238286"
"North America","Dominican Republic","2021-10-16","11228821","37514","1013716","9.027804432896383"
"North America","Dominican Republic","2021-09-08","11228821","37556","13991197","124.6007661890772"
"North America","Dominican Republic","2021-09-02","11228821","37745","13515900","120.36793533354926"
"North America","Dominican Republic","2022-01-25","11228821","38686","251412","2.2389884031457976"
"North America","Dominican Republic","2021-08-17","11228821","39245","12339443","109.89081578555755"
"North America","Dominican Republic","2021-08-31","11228821","40496","12949728","115.32580312750555"
"North America","Dominican Republic","2021-10-27","11228821","40624","1773014","15.789850065291805"
"North America","Dominican Republic","2021-08-26","11228821","41351","12741478","113.47120058285726"
"North America","Dominican Republic","2021-07-04","11228821","41517","11435757","101.84290051466667"
"North America","Dominican Republic","2021-04-29","11228821","41664","4117231","36.6666366842966"
"North America","Dominican Republic","2021-08-23","11228821","41694","12607292","112.27618643132702"
"North America","Dominican Republic","2021-08-24","11228821","43962","12654632","112.69778011422571"
"North America","Dominican Republic","2022-01-26","11228821","44221","295633","2.6328053497335118"
"North America","Dominican Republic","2021-07-17","11228821","44848","10467573","93.22058834137617"
"North America","Dominican Republic","2021-03-02","11228821","45000","3461512","30.82702983688136"
"North America","Dominican Republic","2021-08-25","11228821","45495","12700127","113.10294286461597"
"North America","Dominican Republic","2021-08-06","11228821","45530","13120505","116.84668408197085"
"North America","Dominican Republic","2021-08-19","11228821","45885","12437911","110.76773777051037"
"North America","Dominican Republic","2021-06-12","11228821","46056","6817694","60.71602708779488"
"North America","Dominican Republic","2021-08-18","11228821","46120","12388876","110.3310490032747"
"North America","Dominican Republic","2021-04-28","11228821","46575","4073138","36.273959661481825"
"North America","Dominican Republic","2021-08-09","11228821","47977","13199323","117.54860995646827"
"North America","Dominican Republic","2021-10-11","11228821","49311","714185","6.360284842015025"
"North America","Dominican Republic","2021-04-26","11228821","49468","3971695","35.37054335446259"
"North America","Dominican Republic","2021-07-10","11228821","49772","10030050","89.32415967802852"
"North America","Dominican Republic","2021-04-27","11228821","49915","4024202","35.83815255403929"
"North America","Dominican Republic","2022-01-27","11228821","50037","345670","3.078417582754236"
"North America","Dominican Republic","2021-10-26","11228821","50723","1730364","15.41002390188605"
"North America","Dominican Republic","2022-01-31","11228821","51143","519490","4.626398443790315"
"North America","Dominican Republic","2021-08-10","11228821","53916","12177254","108.446416591733"
"North America","Dominican Republic","2021-10-25","11228821","54436","1677703","14.941043231520032"
"North America","Dominican Republic","2021-08-05","11228821","54520","13071327","116.4087218061451"
"North America","Dominican Republic","2021-10-12","11228821","55248","769433","6.852304440510718"
"North America","Dominican Republic","2021-03-03","11228821","56827","3571779","31.80902963899772"
"North America","Dominican Republic","2021-08-02","11228821","57749","12498856","111.31049288255642"
"North America","Dominican Republic","2021-03-11","11228821","58915","3359886","29.921983795093006"
"North America","Dominican Republic","2021-07-30","11228821","59100","11373837","101.29146238950644"
"North America","Dominican Republic","2021-08-04","11228821","60102","13013152","115.89063535699786"
"North America","Dominican Republic","2022-01-28","11228821","60684","406354","3.6188483189820193"
"North America","Dominican Republic","2021-05-07","11228821","60727","6308818","56.18415326061391"
"North America","Dominican Republic","2021-08-03","11228821","60783","12866147","114.58145962073844"
"North America","Dominican Republic","2021-10-13","11228821","61965","831398","7.4041433201223885"
"North America","Dominican Republic","2021-06-25","11228821","62963","8363533","74.48273509747818"
"North America","Dominican Republic","2021-05-03","11228821","63278","5919044","52.71296069284567"
"North America","Dominican Republic","2021-07-12","11228821","64086","10125604","90.17513058583799"
"North America","Dominican Republic","2021-03-04","11228821","65892","3652752","32.53014719889114"
"North America","Dominican Republic","2021-07-15","11228821","66706","10347715","92.15317440717953"
"North America","Dominican Republic","2021-03-10","11228821","66854","3279624","29.207198155532087"
"North America","Dominican Republic","2021-05-06","11228821","67228","6246212","55.62660585648306"
"North America","Dominican Republic","2021-05-28","11228821","67399","5832080","51.93848935698592"
"North America","Dominican Republic","2021-07-14","11228821","67643","10276640","91.52020501529057"
"North America","Dominican Republic","2021-07-26","11228821","68132","11059888","98.49554107238863"
"North America","Dominican Republic","2021-07-29","11228821","68358","11313991","100.75849459172963"
"North America","Dominican Republic","2021-06-20","11228821","68779","7807533","69.53119120876538"
"North America","Dominican Republic","2021-07-16","11228821","68926","10420553","92.80184446790986"
"North America","Dominican Republic","2021-06-28","11228821","70479","8479348","75.51414347062794"
"North America","Dominican Republic","2021-05-04","11228821","71041","6101066","54.33398573189474"
"North America","Dominican Republic","2021-10-15","11228821","71189","976202","8.693717710879886"
"North America","Dominican Republic","2021-10-14","11228821","71678","903076","8.042482821660439"
"North America","Dominican Republic","2021-03-06","11228821","71775","3800298","33.84414089422211"
"North America","Dominican Republic","2021-10-22","11228821","72617","1584843","14.114064156869185"
"North America","Dominican Republic","2021-05-05","11228821","73450","6176948","55.00976460485032"
"North America","Dominican Republic","2021-07-13","11228821","74456","10204356","90.87646868714"
"North America","Dominican Republic","2021-03-05","11228821","75771","3728523","33.20493754419987"
"North America","Dominican Republic","2021-07-23","11228821","77558","10955287","97.56400070853387"
"North America","Dominican Republic","2021-03-09","11228821","80196","3890264","34.645347004819115"
"North America","Dominican Republic","2021-05-27","11228821","80272","5761275","51.3079244918055"
"North America","Dominican Republic","2021-06-24","11228821","80310","8296093","73.88213775960985"
"North America","Dominican Republic","2021-06-16","11228821","80606","7166883","63.825783668650516"
"North America","Dominican Republic","2021-06-06","11228821","81829","9254627","82.41851036720595"
"North America","Dominican Republic","2021-07-28","11228821","87913","11245633","100.14972186305222"
"North America","Dominican Republic","2021-07-27","11228821","89446","11153450","99.32877191648171"
"North America","Dominican Republic","2021-07-22","11228821","91183","10877729","96.87329595867634"
"North America","Dominican Republic","2021-07-19","11228821","92374","10581886","94.23862042150284"
"North America","Dominican Republic","2021-06-29","11228821","92502","8576550","76.37979089701403"
"North America","Dominican Republic","2021-07-20","11228821","92934","10681199","95.12306768448798"
"North America","Dominican Republic","2021-05-26","11228821","93297","5677805","50.56456951268525"
"North America","Dominican Republic","2021-07-09","11228821","95320","12113218","107.87613410170134"
"North America","Dominican Republic","2021-10-21","11228821","95564","1510268","13.449924974313864"
"North America","Dominican Republic","2021-06-30","11228821","96141","8813476","78.48977198941901"
"North America","Dominican Republic","2021-07-21","11228821","97203","10782701","96.0270094251213"
"North America","Dominican Republic","2021-05-31","11228821","97211","6025912","53.66469017539776"
"North America","Dominican Republic","2021-06-23","11228821","100648","8211700","73.13056286140815"
"North America","Dominican Republic","2021-05-21","11228821","100683","5317684","47.35745631709687"
"North America","Dominican Republic","2021-05-25","11228821","102249","5580823","49.70088133028392"
"North America","Dominican Republic","2021-06-15","11228821","102535","7081207","63.062782815755995"
"North America","Dominican Republic","2021-05-20","11228821","105515","5213175","46.426735273453914"
"North America","Dominican Republic","2021-05-24","11228821","106756","5475007","48.75852059624069"
"North America","Dominican Republic","2021-06-19","11228821","108592","7564620","67.36789196301197"
"North America","Dominican Republic","2021-10-20","11228821","114260","1412718","12.5811783801701"
"North America","Dominican Republic","2021-07-08","11228821","115584","12017898","107.02724711703925"
"North America","Dominican Republic","2021-10-18","11228821","115746","1154460","10.281221866480907"
"North America","Dominican Republic","2021-05-19","11228821","117405","5096208","45.38506758634767"
"North America","Dominican Republic","2021-06-14","11228821","119228","6973973","62.10779386366565"
"North America","Dominican Republic","2021-06-17","11228821","121641","7290037","64.92255064000041"
"North America","Dominican Republic","2021-06-11","11228821","122828","6769177","60.283951449577835"
"North America","Dominican Republic","2021-06-05","11228821","125563","9171846","81.68129138401974"
"North America","Dominican Republic","2021-10-19","11228821","127628","1284265","11.437220345751347"
"North America","Dominican Republic","2021-06-22","11228821","129109","8105543","72.18516529918858"
"North America","Dominican Republic","2021-05-10","11228821","129348","4320928","38.48069178411518"
"North America","Dominican Republic","2021-05-14","11228821","130457","4919172","43.808446140516445"
"North America","Dominican Republic","2021-07-05","11228821","134314","11574082","103.07477517007351"
"North America","Dominican Republic","2021-06-03","11228821","136142","8717335","77.63357346243207"
"North America","Dominican Republic","2021-05-13","11228821","139674","4786245","42.62464420797161"
"North America","Dominican Republic","2021-07-06","11228821","142633","11721143","104.38444962298357"
"North America","Dominican Republic","2021-06-01","11228821","145142","6486760","57.76884322940049"
"North America","Dominican Republic","2021-06-10","11228821","150383","6641501","59.146913108687016"
"North America","Dominican Republic","2021-05-11","11228821","156780","4480291","39.89992359839025"
"North America","Dominican Republic","2021-06-18","11228821","159723","7453982","66.38258816308498"
"North America","Dominican Republic","2021-06-21","11228821","160033","7972016","70.99601997395808"
"North America","Dominican Republic","2021-05-12","11228821","160947","4644066","41.35844716021388"
"North America","Dominican Republic","2021-06-02","11228821","168871","7734296","68.87896779189909"
"North America","Dominican Republic","2021-07-07","11228821","176490","11902314","105.99789595007347"
"North America","Dominican Republic","2021-06-07","11228821","219870","9478803","84.41494436504064"
"North America","Dominican Republic","2021-06-04","11228821","228278","9046283","80.56307069103693"
"North America","Dominican Republic","2021-06-08","11228821","239479","9722592","86.5860449641151"
"North America","Dominican Republic","2021-06-09","11228821","244052","9971320","88.80113059064705"
"North America","El Salvador","2021-03-18","6336393","5512","844799","13.332490582575923"
"North America","El Salvador","2022-03-18","6336393","7552","852351","13.451675109166997"
"North America","El Salvador","2021-04-02","6336393","12854","1234834","19.48796420929068"
"North America","El Salvador","2022-01-25","6336393","13099","13099","0.20672644515578503"
"North America","El Salvador","2021-12-06","6336393","19394","763881","12.055454893659531"
"North America","El Salvador","2021-04-01","6336393","20621","919967","14.518780637501493"
"North America","El Salvador","2021-11-23","6336393","21370","548379","8.65443478647868"
"North America","El Salvador","2021-12-07","6336393","22047","785928","12.403397327154424"
"North America","El Salvador","2021-12-08","6336393","22910","808838","12.764959496672635"
"North America","El Salvador","2021-12-22","6336393","25117","744487","11.749381706595535"
"North America","El Salvador","2021-12-21","6336393","25197","719370","11.35298899547424"
"North America","El Salvador","2021-11-22","6336393","27338","527009","8.31717666502062"
"North America","El Salvador","2021-10-13","6336393","30384","127929","2.0189562105759538"
"North America","El Salvador","2022-02-28","6336393","30449","839287","13.245501028739854"
"North America","El Salvador","2021-11-10","6336393","30484","467339","7.375473711936744"
"North America","El Salvador","2021-12-13","6336393","30921","694173","10.955333736401766"
"North America","El Salvador","2021-11-09","6336393","32304","663252","10.467343171422607"
"North America","El Salvador","2021-11-11","6336393","32332","499671","7.885732466404782"
"North America","El Salvador","2021-10-14","6336393","34462","162391","2.5628303042440708"
"North America","El Salvador","2021-11-04","6336393","35093","630948","9.957526308737478"
"North America","El Salvador","2021-10-18","6336393","36347","198738","3.136453184011787"
"North America","El Salvador","2021-10-12","6336393","37140","97545","1.5394404987190662"
"North America","El Salvador","2021-06-16","6336393","38530","2198726","34.69996258123509"
"North America","El Salvador","2021-05-06","6336393","38541","2068603","32.64638099309812"
"North America","El Salvador","2021-05-05","6336393","38754","2030062","32.03813273576939"
"North America","El Salvador","2021-06-22","6336393","40059","2282946","36.029109936836306"
"North America","El Salvador","2021-06-23","6336393","40206","2323152","36.663634973398906"
"North America","El Salvador","2021-05-15","6336393","40338","1612198","25.443466022388446"
"North America","El Salvador","2021-04-30","6336393","40656","1522185","24.02289441327266"
"North America","El Salvador","2021-04-29","6336393","41110","1481529","23.381267544484693"
"North America","El Salvador","2021-04-17","6336393","41448","1221980","19.285104317235373"
"North America","El Salvador","2021-04-23","6336393","41882","1352062","21.33803884954737"
"North America","El Salvador","2021-04-27","6336393","42571","1394633","22.009887959916625"
"North America","El Salvador","2021-05-22","6336393","43610","1852263","29.232135696128697"
"North America","El Salvador","2021-06-02","6336393","44161","2242887","35.39690483213399"
"North America","El Salvador","2021-07-02","6336393","44326","2505699","39.544564233941934"
"North America","El Salvador","2021-05-27","6336393","44701","1991308","31.426522944520645"
"North America","El Salvador","2021-05-19","6336393","45328","1707073","26.940768983236996"
"North America","El Salvador","2021-06-01","6336393","45477","2160196","34.09188792424965"
"North America","El Salvador","2021-04-28","6336393","45786","1440419","22.732475716073797"
"North America","El Salvador","2021-05-26","6336393","45876","1946607","30.721058494951308"
"North America","El Salvador","2021-05-07","6336393","46116","2114719","33.3741767595539"
"North America","El Salvador","2021-04-13","6336393","46634","1030760","16.26729907693541"
"North America","El Salvador","2021-05-20","6336393","46643","1753716","27.676881784321143"
"North America","El Salvador","2022-03-24","6336393","46995","899346","14.193343121236325"
"North America","El Salvador","2021-09-27","6336393","47126","4759386","75.11191303948476"
"North America","El Salvador","2021-10-11","6336393","47306","60405","0.9533026123853113"
"North America","El Salvador","2021-11-24","6336393","47476","595855","9.403693868104456"
"North America","El Salvador","2021-05-25","6336393","48468","1900731","29.997050372349065"
"North America","El Salvador","2021-09-22","6336393","49060","4647732","73.3498064277263"
"North America","El Salvador","2021-04-15","6336393","49336","1130777","17.845752307345837"
"North America","El Salvador","2021-05-18","6336393","49547","1661745","26.225409314100308"
"North America","El Salvador","2021-05-14","6336393","49675","1571860","24.806857781706405"
"North America","El Salvador","2021-04-16","6336393","49755","1180532","18.630978223730757"
"North America","El Salvador","2021-04-14","6336393","50681","1081441","17.067138985855202"
"North America","El Salvador","2021-10-06","6336393","53698","381519","6.021075397312004"
"North America","El Salvador","2021-05-21","6336393","54937","1808653","28.54388924424353"
"North America","El Salvador","2021-10-07","6336393","55336","436855","6.894379815140886"
"North America","El Salvador","2021-09-14","6336393","56061","4598672","72.57554889666724"
"North America","El Salvador","2021-09-30","6336393","59214","4897167","77.28635203024812"
"North America","El Salvador","2021-04-12","6336393","64159","984126","15.531328312495768"
"North America","El Salvador","2021-10-04","6336393","64284","263022","4.150973590179776"
"North America","El Salvador","2021-09-23","6336393","64528","4712260","74.36817760514539"
"North America","El Salvador","2021-10-05","6336393","64799","327821","5.173621648783464"
"North America","El Salvador","2021-09-10","6336393","65907","4542611","71.69080263803082"
"North America","El Salvador","2021-09-07","6336393","67069","4964236","78.34482488696645"
"North America","El Salvador","2021-07-13","6336393","68790","2391942","37.74926839291692"
"North America","El Salvador","2021-07-14","6336393","69431","2461373","38.84501797789373"
"North America","El Salvador","2021-07-29","6336393","69805","3025572","47.74912162171759"
"North America","El Salvador","2021-07-30","6336393","71453","3097025","48.8767821061604"
"North America","El Salvador","2021-07-20","6336393","72442","2578141","40.687832967431156"
"North America","El Salvador","2021-07-21","6336393","73670","2651811","41.850481811970944"
"North America","El Salvador","2021-07-28","6336393","74300","2955767","46.64746962506903"
"North America","El Salvador","2021-04-20","6336393","75346","1310180","20.677063433407618"
"North America","El Salvador","2021-07-09","6336393","75956","3172981","50.07550825840505"
"North America","El Salvador","2021-07-27","6336393","76426","2881467","45.474878215413725"
"North America","El Salvador","2021-07-22","6336393","76488","2728299","43.05760390809093"
"North America","El Salvador","2021-07-23","6336393","76742","2805041","44.2687345939559"
"North America","El Salvador","2021-09-03","6336393","78567","4837953","76.35184560048596"
"North America","El Salvador","2021-08-05","6336393","86047","4476704","70.65066829030333"
"North America","El Salvador","2021-08-03","6336393","87838","4204132","66.34897803845185"
"North America","El Salvador","2021-08-18","6336393","89742","3735822","58.9581801507577"
"North America","El Salvador","2021-08-31","6336393","90467","4294599","67.77671460719056"
"North America","El Salvador","2021-08-17","6336393","92266","3646080","57.541885422826525"
"North America","El Salvador","2021-08-19","6336393","92374","3828196","60.41601270628259"
"North America","El Salvador","2021-08-11","6336393","92391","3360894","53.041122922773255"
"North America","El Salvador","2021-08-20","6336393","92656","3920852","61.878295743335364"
"North America","El Salvador","2021-08-24","6336393","93414","4014266","63.35254142222555"
"North America","El Salvador","2021-08-12","6336393","94989","3455883","54.540225014452226"
"North America","El Salvador","2021-08-10","6336393","95522","3268503","51.58302207580875"
"North America","El Salvador","2021-08-04","6336393","96058","4390657","69.29268749586713"
"North America","El Salvador","2021-08-13","6336393","97931","3553814","56.08575730703572"
"North America","El Salvador","2021-08-25","6336393","102028","4116294","64.96273195175868"
"North America","Greenland","2021-05-28","56494","0","7364","13.035012567706305"
"North America","Greenland","2021-05-04","56494","1","8047","14.243990512266787"
"North America","Greenland","2022-01-25","56494","9","9","0.015930895316316775"
"North America","Greenland","2022-01-27","56494","14","43","0.07611427762240237"
"North America","Greenland","2022-02-04","56494","15","408","0.7222005876730273"
"North America","Greenland","2022-01-26","56494","20","29","0.051332884908131836"
"North America","Greenland","2021-08-17","56494","46","40480","71.65362693383368"
"North America","Greenland","2021-10-12","56494","46","89","0.157538853683577"
"North America","Greenland","2021-08-10","56494","49","39541","69.99150352249796"
"North America","Greenland","2021-10-13","56494","65","154","0.272595319856976"
"North America","Greenland","2021-10-15","56494","65","321","0.5682019329486317"
"North America","Greenland","2021-12-08","56494","72","393","0.6956490954791659"
"North America","Greenland","2021-08-03","56494","80","41549","73.5458632775162"
"North America","Greenland","2021-04-15","56494","90","832","1.4727227670195064"
"North America","Greenland","2021-10-14","56494","102","256","0.4531454667752327"
"North America","Greenland","2021-04-27","56494","106","3158","5.589974156547598"
"North America","Greenland","2021-08-05","56494","117","42590","75.38853683577017"
"North America","Greenland","2021-05-11","56494","143","4226","7.480440400750522"
"North America","Greenland","2021-04-14","56494","146","742","1.3134138138563387"
"North America","Greenland","2021-07-27","56494","149","30885","54.66952242716041"
"North America","Greenland","2021-04-13","56494","188","596","1.0549792898360888"
"North America","Greenland","2021-04-22","56494","201","2627","4.6500513328849085"
"North America","Greenland","2021-08-24","56494","223","41469","73.40425531914893"
"North America","Greenland","2021-06-15","56494","224","9734","17.23014833433639"
"North America","Greenland","2021-06-08","56494","241","21215","37.552660459517824"
"North America","Greenland","2021-04-29","56494","292","4083","7.227316175169045"
"North America","Greenland","2021-07-20","56494","292","27981","49.52915353842886"
"North America","Greenland","2021-06-11","56494","296","9510","16.83364605090806"
"North America","Greenland","2021-05-27","56494","304","7364","13.035012567706305"
"North America","Greenland","2021-04-16","56494","335","1167","2.065706092682409"
"North America","Greenland","2021-07-14","56494","359","26226","46.422628951747086"
