"location","date","population","total_cases","percentpopulationinfected"
"North America","10/19/23","600323657","124463699","20.73276599192892"
"North America","10/20/23","600323657","124463699","20.73276599192892"
"North America","10/21/23","600323657","124463699","20.73276599192892"
"North America","10/22/23","600323657","124468807","20.73361686627652"
"North America","10/23/23","600323657","124468807","20.73361686627652"
"North America","10/24/23","600323657","124468807","20.73361686627652"
"North America","10/25/23","600323657","124468807","20.73361686627652"
"North America","10/26/23","600323657","124468807","20.73361686627652"
"North America","10/27/23","600323657","124468807","20.73361686627652"
"North America","10/28/23","600323657","124468807","20.73361686627652"
"North America","10/29/23","600323657","124473907","20.734466408009638"
"North America","10/30/23","600323657","124473907","20.734466408009638"
"North America","10/31/23","600323657","124473907","20.734466408009638"
"North America","11/1/23","600323657","124473907","20.734466408009638"
"North America","11/2/23","600323657","124473907","20.734466408009638"
"North America","11/3/23","600323657","124473907","20.734466408009638"
"North America","11/4/23","600323657","124473907","20.734466408009638"
"North America","11/5/23","600323657","124478978","20.735311119015254"
"North America","11/6/23","600323657","124478978","20.735311119015254"
"North America","11/7/23","600323657","124478978","20.735311119015254"
"North America","11/8/23","600323657","124478978","20.735311119015254"
"North America","11/9/23","600323657","124478978","20.735311119015254"
"North America","11/10/23","600323657","124478978","20.735311119015254"
"North America","11/11/23","600323657","124478978","20.735311119015254"
"North America","11/12/23","600323657","124484195","20.736180150235192"
"North America","11/13/23","600323657","124484195","20.736180150235192"
"North America","11/14/23","600323657","124484195","20.736180150235192"
"North America","11/15/23","600323657","124484195","20.736180150235192"
"North America","11/16/23","600323657","124484195","20.736180150235192"
"North America","11/17/23","600323657","124484195","20.736180150235192"
"North America","11/18/23","600323657","124484195","20.736180150235192"
"North America","11/19/23","600323657","124490259","20.73719027201355"
"North America","11/20/23","600323657","124490259","20.73719027201355"
"North America","11/21/23","600323657","124490259","20.73719027201355"
"North America","11/22/23","600323657","124490259","20.73719027201355"
"North America","11/23/23","600323657","124490259","20.73719027201355"
"North America","11/24/23","600323657","124490259","20.73719027201355"
"North America","11/25/23","600323657","124490259","20.73719027201355"
"North America","11/26/23","600323657","124496552","20.738238539881497"
"North America","11/27/23","600323657","124496552","20.738238539881497"
"North America","11/28/23","600323657","124496552","20.738238539881497"
"North America","11/29/23","600323657","124496552","20.738238539881497"
"North America","11/30/23","600323657","124496552","20.738238539881497"
"North America","12/1/23","600323657","124496552","20.738238539881497"
"North America","12/2/23","600323657","124496552","20.738238539881497"
"North America","12/3/23","600323657","124502335","20.739201853576127"
"North America","12/4/23","600323657","124502335","20.739201853576127"
"North America","12/5/23","600323657","124502335","20.739201853576127"
"North America","12/6/23","600323657","124502335","20.739201853576127"
"North America","12/7/23","600323657","124502335","20.739201853576127"
"North America","12/8/23","600323657","124502335","20.739201853576127"
"North America","12/9/23","600323657","124502335","20.739201853576127"
"North America","12/10/23","600323657","124507992","20.740144178592647"
"North America","12/11/23","600323657","124507992","20.740144178592647"
"North America","12/12/23","600323657","124507992","20.740144178592647"
"North America","12/13/23","600323657","124507992","20.740144178592647"
"North America","12/14/23","600323657","124507992","20.740144178592647"
"North America","12/15/23","600323657","124507992","20.740144178592647"
"North America","12/16/23","600323657","124507992","20.740144178592647"
"North America","12/17/23","600323657","124513714","20.741097331101845"
"North America","12/18/23","600323657","124513714","20.741097331101845"
"North America","12/19/23","600323657","124513714","20.741097331101845"
"North America","12/20/23","600323657","124513714","20.741097331101845"
"North America","12/21/23","600323657","124513714","20.741097331101845"
"North America","12/22/23","600323657","124513714","20.741097331101845"
"North America","12/23/23","600323657","124513714","20.741097331101845"
"North America","12/24/23","600323657","124519242","20.742018167709823"
"North America","12/25/23","600323657","124519242","20.742018167709823"
"North America","12/26/23","600323657","124519242","20.742018167709823"
"North America","12/27/23","600323657","124519242","20.742018167709823"
"North America","12/28/23","600323657","124519242","20.742018167709823"
"North America","12/29/23","600323657","124519242","20.742018167709823"
"North America","12/30/23","600323657","124519242","20.742018167709823"
"North America","12/31/23","600323657","124525799","20.743110411855717"
"North America","1/1/24","600323657","124525799","20.743110411855717"
"North America","1/2/24","600323657","124525799","20.743110411855717"
"North America","1/3/24","600323657","124525799","20.743110411855717"
"North America","1/4/24","600323657","124525799","20.743110411855717"
"North America","1/5/24","600323657","124525799","20.743110411855717"
"North America","1/6/24","600323657","124525799","20.743110411855717"
"North America","1/7/24","600323657","124531426","20.744047739567925"
"North America","1/8/24","600323657","124531426","20.744047739567925"
"North America","1/9/24","600323657","124531426","20.744047739567925"
"North America","1/10/24","600323657","124531426","20.744047739567925"
"North America","1/11/24","600323657","124531426","20.744047739567925"
"North America","1/12/24","600323657","124531426","20.744047739567925"
"North America","1/13/24","600323657","124531426","20.744047739567925"
"North America","1/14/24","600323657","124535982","20.744806663516176"
"North America","1/15/24","600323657","124535982","20.744806663516176"
"North America","1/16/24","600323657","124535982","20.744806663516176"
"North America","1/17/24","600323657","124535982","20.744806663516176"
"North America","1/18/24","600323657","124535982","20.744806663516176"
"North America","1/19/24","600323657","124535982","20.744806663516176"
"North America","1/20/24","600323657","124535982","20.744806663516176"
"North America","1/21/24","600323657","124539587","20.745407172917723"
"North America","1/22/24","600323657","124539587","20.745407172917723"
"North America","1/23/24","600323657","124539587","20.745407172917723"
"North America","1/24/24","600323657","124539587","20.745407172917723"
"North America","1/25/24","600323657","124539587","20.745407172917723"
"North America","1/26/24","600323657","124539587","20.745407172917723"
"North America","1/27/24","600323657","124539587","20.745407172917723"
"North America","1/28/24","600323657","124542498","20.745892078012844"
"North America","1/29/24","600323657","124542498","20.745892078012844"
"North America","1/30/24","600323657","124542498","20.745892078012844"
"North America","1/31/24","600323657","124542498","20.745892078012844"
"North America","2/1/24","600323657","124542498","20.745892078012844"
"North America","2/2/24","600323657","124542498","20.745892078012844"
"North America","2/3/24","600323657","124542498","20.745892078012844"
"North America","2/4/24","600323657","124545091","20.74632401168225"
"North America","2/5/24","600323657","124545091","20.74632401168225"
"North America","2/6/24","600323657","124545091","20.74632401168225"
"North America","2/7/24","600323657","124545091","20.74632401168225"
"North America","2/8/24","600323657","124545091","20.74632401168225"
"North America","2/9/24","600323657","124545091","20.74632401168225"
"North America","2/10/24","600323657","124545091","20.74632401168225"
"North America","2/11/24","600323657","124547364","20.746702640772327"
"North America","2/12/24","600323657","124547364","20.746702640772327"
"North America","2/13/24","600323657","124547364","20.746702640772327"
"North America","2/14/24","600323657","124547364","20.746702640772327"
"North America","2/15/24","600323657","124547364","20.746702640772327"
"North America","2/16/24","600323657","124547364","20.746702640772327"
"North America","2/17/24","600323657","124547364","20.746702640772327"
"North America","2/18/24","600323657","124549391","20.74704029196704"
"North America","2/19/24","600323657","124549391","20.74704029196704"
"North America","2/20/24","600323657","124549391","20.74704029196704"
"North America","2/21/24","600323657","124549391","20.74704029196704"
"North America","2/22/24","600323657","124549391","20.74704029196704"
"North America","2/23/24","600323657","124549391","20.74704029196704"
"North America","2/24/24","600323657","124549391","20.74704029196704"
"North America","2/25/24","600323657","124551142","20.747331967962076"
"North America","2/26/24","600323657","124551142","20.747331967962076"
"North America","2/27/24","600323657","124551142","20.747331967962076"
"North America","2/28/24","600323657","124551142","20.747331967962076"
"North America","2/29/24","600323657","124551142","20.747331967962076"
"North America","3/1/24","600323657","124551142","20.747331967962076"
"North America","3/2/24","600323657","124551142","20.747331967962076"
"North America","3/3/24","600323657","124552724","20.747595492476155"
"North America","3/4/24","600323657","124552724","20.747595492476155"
"North America","3/5/24","600323657","124552724","20.747595492476155"
"North America","3/6/24","600323657","124552724","20.747595492476155"
"North America","3/7/24","600323657","124552724","20.747595492476155"
"North America","3/8/24","600323657","124552724","20.747595492476155"
"North America","3/9/24","600323657","124552724","20.747595492476155"
"North America","3/10/24","600323657","124554011","20.74780987683116"
"North America","3/11/24","600323657","124554011","20.74780987683116"
"North America","3/12/24","600323657","124554011","20.74780987683116"
"North America","3/13/24","600323657","124554011","20.74780987683116"
"North America","3/14/24","600323657","124554011","20.74780987683116"
"North America","3/15/24","600323657","124554011","20.74780987683116"
"North America","3/16/24","600323657","124554011","20.74780987683116"
"North America","3/17/24","600323657","124555442","20.74804824824686"
"North America","3/18/24","600323657","124555442","20.74804824824686"
"North America","3/19/24","600323657","124555442","20.74804824824686"
"North America","3/20/24","600323657","124555442","20.74804824824686"
"North America","3/21/24","600323657","124555442","20.74804824824686"
"North America","3/22/24","600323657","124555442","20.74804824824686"
"North America","3/23/24","600323657","124555442","20.74804824824686"
"North America","3/24/24","600323657","124556609","20.748242643384618"
"North America","3/25/24","600323657","124556609","20.748242643384618"
"North America","3/26/24","600323657","124556609","20.748242643384618"
"North America","3/27/24","600323657","124556609","20.748242643384618"
"North America","3/28/24","600323657","124556609","20.748242643384618"
"North America","3/29/24","600323657","124556609","20.748242643384618"
"North America","3/30/24","600323657","124556609","20.748242643384618"
"North America","3/31/24","600323657","124557523","20.748394894589335"
"North America","4/1/24","600323657","124557523","20.748394894589335"
"North America","4/2/24","600323657","124557523","20.748394894589335"
"North America","4/3/24","600323657","124557523","20.748394894589335"
"North America","4/4/24","600323657","124557523","20.748394894589335"
"North America","4/5/24","600323657","124557523","20.748394894589335"
"North America","4/6/24","600323657","124557523","20.748394894589335"
"North America","4/7/24","600323657","124558575","20.748570133393894"
"North America","4/8/24","600323657","124558575","20.748570133393894"
"North America","4/9/24","600323657","124558575","20.748570133393894"
"North America","4/10/24","600323657","124558575","20.748570133393894"
"North America","4/11/24","600323657","124558575","20.748570133393894"
"North America","4/12/24","600323657","124558575","20.748570133393894"
"North America","4/13/24","600323657","124558575","20.748570133393894"
"North America","4/14/24","600323657","124559704","20.74875819861285"
"North America","4/15/24","600323657","124559704","20.74875819861285"
"North America","4/16/24","600323657","124559704","20.74875819861285"
"North America","4/17/24","600323657","124559704","20.74875819861285"
"North America","4/18/24","600323657","124559704","20.74875819861285"
"North America","4/19/24","600323657","124559704","20.74875819861285"
"North America","4/20/24","600323657","124559704","20.74875819861285"
"North America","4/21/24","600323657","124560753","20.748932937686977"
"North America","4/22/24","600323657","124560753","20.748932937686977"
"North America","4/23/24","600323657","124560753","20.748932937686977"
"North America","4/24/24","600323657","124560753","20.748932937686977"
"North America","4/25/24","600323657","124560753","20.748932937686977"
"North America","4/26/24","600323657","124560753","20.748932937686977"
"North America","4/27/24","600323657","124560753","20.748932937686977"
"North America","4/28/24","600323657","124561942","20.749130997514563"
"North America","4/29/24","600323657","124561942","20.749130997514563"
"North America","4/30/24","600323657","124561942","20.749130997514563"
"North America","5/1/24","600323657","124561942","20.749130997514563"
"North America","5/2/24","600323657","124561942","20.749130997514563"
"North America","5/3/24","600323657","124561942","20.749130997514563"
"North America","5/4/24","600323657","124561942","20.749130997514563"
"North America","5/5/24","600323657","124563254","20.749349546289828"
"North America","5/6/24","600323657","124563254","20.749349546289828"
"North America","5/7/24","600323657","124563254","20.749349546289828"
"North America","5/8/24","600323657","124563254","20.749349546289828"
"North America","5/9/24","600323657","124563254","20.749349546289828"
"North America","5/10/24","600323657","124563254","20.749349546289828"
"North America","5/11/24","600323657","124563254","20.749349546289828"
"North America","5/12/24","600323657","124564661","20.749583919862083"
"North America","5/13/24","600323657","124564661","20.749583919862083"
"North America","5/14/24","600323657","124564661","20.749583919862083"
"North America","5/15/24","600323657","124564661","20.749583919862083"
"North America","5/16/24","600323657","124564661","20.749583919862083"
"North America","5/17/24","600323657","124564661","20.749583919862083"
"North America","5/18/24","600323657","124564661","20.749583919862083"
"North America","5/19/24","600323657","124566410","20.749875262703497"
"North America","5/20/24","600323657","124566410","20.749875262703497"
"North America","5/21/24","600323657","124566410","20.749875262703497"
"North America","5/22/24","600323657","124566410","20.749875262703497"
"North America","5/23/24","600323657","124566410","20.749875262703497"
"North America","5/24/24","600323657","124566410","20.749875262703497"
"North America","5/25/24","600323657","124566410","20.749875262703497"
"North America","5/26/24","600323657","124567096","20.749989534395443"
"North America","5/27/24","600323657","124567096","20.749989534395443"
"North America","5/28/24","600323657","124567096","20.749989534395443"
"North America","5/29/24","600323657","124567096","20.749989534395443"
"North America","5/30/24","600323657","124567096","20.749989534395443"
"North America","5/31/24","600323657","124567096","20.749989534395443"
"North America","6/1/24","600323657","124567096","20.749989534395443"
"North America","6/2/24","600323657","124567323","20.750027347331407"
"North America","6/3/24","600323657","124567323","20.750027347331407"
"North America","6/4/24","600323657","124567323","20.750027347331407"
"North America","6/5/24","600323657","124567323","20.750027347331407"
"North America","6/6/24","600323657","124567323","20.750027347331407"
"North America","6/7/24","600323657","124567323","20.750027347331407"
"North America","6/8/24","600323657","124567323","20.750027347331407"
"North America","6/9/24","600323657","124567391","20.750038674554517"
"North America","6/10/24","600323657","124567391","20.750038674554517"
"North America","6/11/24","600323657","124567391","20.750038674554517"
"North America","6/12/24","600323657","124567391","20.750038674554517"
"North America","6/13/24","600323657","124567391","20.750038674554517"
"North America","6/14/24","600323657","124567391","20.750038674554517"
"North America","6/15/24","600323657","124567391","20.750038674554517"
"North America","6/16/24","600323657","124567406","20.750041173206675"
